ID,LIMIT_BAL$,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1$,BILL_AMT2$,BILL_AMT3$,BILL_AMT4$,BILL_AMT5$,BILL_AMT6$,PAY_AMT1$,PAY_AMT2$,PAY_AMT3$,PAY_AMT4$,PAY_AMT5$,PAY_AMT6$,def_pay
9743,4800,1,2,2,27,0,0,0,0,0,-1,402.976,1263.808,1075.712,784.608,340.992,965.376,1216.576,38.496,1.312,82.784,1004.224,352.864,0
9744,320,1,3,2,24,-1,-1,0,0,0,0,8.736,266.464,300.128,306.112,312.512,321.344,266.464,38.4,10.944,11.328,14.016,6.4,0
9745,640,1,2,2,27,0,0,0,0,0,0,603.52,572.928,489.6,408.832,114.72,0,43.52,38.592,8.192,2.304,0,0,0
9746,2560,1,3,2,32,0,0,0,0,0,0,2284,587.296,3029.6,2895.04,2734.368,2569.888,45.248,2668.864,128,97.856,92.896,84.032,0
9747,5120,2,2,2,52,0,0,0,0,0,0,1238.24,1304.224,1368.608,1422.336,1480.608,1537.152,96,86.4,86.4,86.4,86.4,86.4,0
9748,3200,1,2,2,43,0,0,0,0,0,0,3315.232,3369.024,2675.712,2170.4,2136.192,1826.4,162.816,99.136,160.32,97.216,128.992,96,0
9749,2880,2,3,1,34,0,0,2,0,0,0,1592.672,1693.76,1557.856,1411.264,1138.464,912,128,0,41.984,38.4,34.24,92.224,0
9751,5440,1,1,2,30,0,0,0,0,0,0,3744.32,3822.816,3951.232,3997.888,4093.376,4185.024,138.784,192,160,160,160,156.736,0
9752,7680,2,1,2,32,-1,-1,-1,-1,-1,-1,182.24,301.44,520.896,287.936,327.744,611.136,301.44,521.28,287.936,333.472,611.136,214.304,0
9753,2560,2,2,2,25,-1,-1,-1,-1,-1,-1,96.064,61.472,430.528,57.824,113.92,106.784,61.472,430.528,57.824,113.92,106.784,199.68,0
9754,2560,2,1,2,30,0,0,0,0,0,0,2225.056,2282.048,2336.864,2374.88,2427.68,2478.336,112,112,96,96,96,96,0
9755,11520,2,2,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,15.168,0,0,0,0,15.168,0,0,0
9756,4480,1,1,1,31,2,0,0,2,2,2,1632.896,1667.584,1767.424,1789.824,1757.12,1835.008,80,147.2,70.4,0,112.416,96,0
9757,1920,1,2,2,49,0,0,0,0,0,0,2605.152,1664.544,1133.536,768.736,645.6,516.384,1238.688,51.488,21.152,20.992,32,160,0
9758,3520,1,3,2,27,0,0,0,0,0,0,1778.144,2104.096,2092.128,2094.944,2067.072,1996.96,504.096,172.128,174.944,147.072,108.96,47.744,0
9759,5120,2,1,2,28,0,0,0,0,0,0,5256.384,5084.896,4817.536,4869.44,4975.232,5308.864,252.8,224,179.2,188.8,422.4,0,0
9760,6400,2,3,1,45,-1,-1,0,-1,0,-1,2.56,-14.72,130.912,174.816,159.296,31.2,71.36,160.928,174.816,3.2,31.2,8.16,1
9761,8960,2,2,1,29,0,0,0,0,0,0,7478.944,2789.472,2809.152,2768.32,2673.92,2713.856,320.128,98.112,101.472,112.032,96.96,89.248,0
9762,11520,1,2,1,33,1,2,2,7,6,5,9476.736,9735.968,12256.96,12068.64,11867.2,11659.68,476.992,3111.2,0,0,0,0,0
9763,2880,2,1,2,26,-1,-1,-1,-2,-1,-1,429.312,166.592,0,0,63.36,5.44,236.16,0,0,63.36,5.44,44.704,1
9764,6400,1,2,2,46,0,0,0,0,0,0,594.048,2480.576,2649.408,2567.936,2053.568,1638.528,1920,640,647.936,1440,1280,1747.2,0
9765,1600,1,1,1,50,1,2,3,2,2,2,940.608,1015.104,989.696,964.288,1026.72,1043.488,99.2,0,0,83.2,38.4,0,1
9766,12800,2,1,1,32,-2,-2,-2,-2,-2,-2,230.944,-16.224,-0.096,258.144,36.928,65.952,0,32,258.24,36.928,65.952,0,0
9767,11520,1,1,1,49,1,-1,-1,-1,-1,-1,-0.096,20.16,32.608,10.24,186.144,29.024,20.256,32.96,10.272,187.072,29.152,222.88,0
9768,4800,1,3,1,50,0,0,0,0,0,0,2844.8,2937.984,2957.152,3021.312,3082.496,2385.6,133.152,95.072,100.832,102.4,127.68,0,0
9770,4800,1,2,2,35,0,0,-1,-1,0,0,192.256,280.48,629.568,1851.456,1714.816,1820.544,256.256,644.96,2047.744,96.128,192.064,182.464,0
9771,3200,2,2,2,37,1,2,-1,-1,-2,-2,111.744,105.376,10.432,10.368,5.568,43.744,0.32,20.8,10.368,0,43.744,133.312,1
9772,9920,2,1,1,30,0,0,0,0,0,0,873.248,896.64,996.48,886.24,554.816,567.392,47.648,141.28,34.688,15.712,17.28,128,0
9773,3840,1,2,2,39,1,-1,2,2,-2,-2,0,24.96,24.96,0,0,0,37.44,0,0,0,0,0,0
9774,2880,2,2,1,44,0,0,0,0,0,0,2632.096,2823.616,2662.528,2612.64,2708.128,2815.392,263.616,102.4,96,160,160,96,0
9775,4800,2,1,1,36,-2,-2,-2,-2,-2,-2,474.976,464.896,362.144,449.184,384.96,343.616,464.896,362.304,449.344,384.96,343.616,10.304,0
9776,1600,1,2,1,42,0,0,0,0,0,0,1128.16,682.144,712.064,721.312,731.616,649.216,54.08,51.84,28.8,24.96,24,53.44,0
9777,6720,1,1,1,53,-1,-1,-1,-1,-1,-1,193.92,189.888,297.696,351.232,81.376,111.456,191.456,298.592,352.256,81.6,111.776,41.856,0
9778,9600,2,2,2,42,-1,-1,-1,0,0,-2,898.464,34.016,368.32,329.92,0,0,48,368.512,0,0,0,224,0
9779,3520,2,2,1,33,2,0,0,0,0,0,2800.448,2412.608,2644.064,1841.056,1897.248,1946.496,128,322.88,67.2,96,96,96,1
9780,4800,2,1,2,25,0,0,0,0,-1,0,4817.984,4758.048,4713.472,4637.664,1731.712,194.304,166.272,101.472,118.368,2215.84,32.96,0,0
9781,6720,1,1,1,42,-1,-1,-1,-1,-1,-1,55.328,40.384,219.744,72.672,33.728,38.304,42.08,219.744,72.672,33.728,38.304,22.432,0
9782,960,1,1,2,34,2,2,2,2,2,0,675.424,771.744,781.568,788.064,770.976,793.12,107.968,32,28.8,0,35.008,32,1
9783,7680,2,2,1,42,-1,-1,-1,-1,-1,-1,20.224,0,10.112,20.224,0,10.112,0,10.112,20.224,0,10.112,30.336,0
9784,3840,1,2,2,34,-1,-1,-1,-1,-1,-1,27.392,27.392,27.392,27.392,27.392,27.392,27.392,27.392,27.392,27.392,27.392,85.248,0
9785,2560,2,1,2,24,0,0,0,0,0,0,1018.08,981.504,1061.92,915.2,931.232,926.048,129.216,102.368,29.248,27.2,65.76,266.176,0
9786,2560,2,2,2,25,1,2,0,0,2,0,993.28,968.288,1014.784,1079.488,954.304,990.912,0,64,78.208,0,96,32,1
9787,11520,1,1,1,32,-1,-1,-1,0,0,0,83.584,102.976,223.648,87.328,45.952,-0.448,103.488,224.672,0.192,0.224,0,0,0
9788,4160,1,1,2,34,2,2,2,0,0,2,2335.872,2407.712,2350.144,2403.68,2535.36,2600.896,128,0,112,176,112,0,1
9789,9280,1,2,1,36,2,-1,-1,0,-1,-1,10.304,10.432,20.864,10.432,10.432,376.224,10.56,20.864,0,10.432,376.224,17.6,0
9790,7680,2,3,1,33,0,0,0,0,-1,0,4147.2,4261.152,963.136,11.712,23.2,82.432,224,32.96,0.224,23.2,70.944,5062.88,0
9791,1920,1,2,2,23,0,0,2,2,-1,0,145.696,247.36,414.208,-240.352,403.392,209.28,104.256,0,0,896,64,1.6,0
9793,4800,2,2,1,28,0,0,0,0,0,0,3177.408,3075.008,3124.544,2251.872,2312.224,2321.152,160.256,160,79.968,96,89.248,78.048,0
9794,9600,1,3,2,29,0,0,0,0,0,0,3321.344,3465.504,2412.32,2459.648,3983.264,6144.032,268.832,136.512,98.784,1574.24,2240,224.512,0
9795,960,2,2,2,24,-1,-1,2,2,2,2,82.88,267.072,258.208,417.344,406.08,496.096,192,0,174.848,0,96.864,0,0
9796,8000,1,2,1,40,0,0,0,0,0,0,4559.264,2750.88,2286.496,1730.016,1687.136,1816.064,224,96,64,112,160,96,1
9797,640,1,3,2,40,0,0,0,0,0,0,549.76,566.88,602.912,607.648,370.656,379.488,48,48,32,32,32,32,0
9798,11840,2,1,2,34,0,0,0,0,0,0,6597.152,6525.024,5716,5263.456,5039.904,4527.776,320,224.448,192,192,192,128,0
9799,640,2,1,2,23,1,2,0,0,-1,0,194.592,109.056,128.512,105.024,58.048,71.424,0,32,3.2,58.048,32,0,1
9800,3840,2,2,2,23,0,0,-1,0,-1,-1,254.24,98.464,22.4,8.576,20.224,282.08,32,38.4,6.4,20.224,282.08,268.8,1
9801,1600,1,2,2,23,0,0,0,0,0,0,632.512,450.112,368.768,345.984,372.576,398.656,41.6,37.184,32,32,32,32,0
9802,6080,2,1,2,27,0,0,0,0,0,0,2324.992,1217.728,1261.12,1225.216,1256.832,1180.32,64,64,48,48,41.6,41.664,1
9803,640,2,2,2,22,0,0,0,2,2,2,481.088,521.12,655.936,624.288,641.216,607.424,48,144,0,51.2,0,32,0
9804,7680,2,2,1,42,1,2,0,0,-1,-1,483.2,465.824,796.576,473.024,76.192,76.192,0,473.024,0,76.192,76.192,0,0
9805,4800,1,2,2,32,0,0,0,0,0,0,2573.984,2705.92,1143.232,892.352,1037.28,1264.992,224,96,96,160,256,64,0
9806,5760,2,2,1,35,0,0,0,0,0,0,278.208,243.424,217.632,216.288,221.376,312.864,48,64,32,96,128,64,0
9807,5760,1,2,2,36,0,0,0,0,0,0,4371.616,4273.824,4157.088,4257.376,4282.72,4242.784,211.2,192,192,192,160,192,0
9808,2240,1,1,2,31,0,0,-2,-2,-2,-2,1454.4,0,0,0,0,0,0,0,0,0,0,0,0
9809,7360,2,1,2,32,-1,0,-1,-1,-1,-1,14.112,916.512,22.816,43.008,121.152,210.272,902.4,23.04,43.008,149.568,210.272,58.048,0
9810,11520,1,1,2,27,-1,-1,-1,-1,-1,-1,185.92,129.152,73.92,41.6,0,11.136,129.312,73.92,41.6,0,11.136,34.56,0
9811,3840,2,2,2,33,0,0,0,0,0,2,1672.512,1707.232,1741.6,1757.6,1888.32,1926.112,80.704,81.888,64,160,73.6,0,0
9812,2880,1,3,1,49,2,2,2,2,2,2,2392.512,2447.04,2480.448,2519.36,2570.112,2634.272,112,92.8,99.2,96,112,208,1
9813,3520,1,2,1,32,0,0,0,0,0,2,3526.336,3446.72,2685.216,1515.808,1564.96,1473.472,123.232,96.672,52.768,112.416,0,53.248,0
9814,3200,2,3,1,53,0,0,0,0,0,0,1178.816,1209.12,1052.96,955.712,976.096,912.576,51.424,44.32,31.072,32.576,31.488,25.92,0
9815,2880,1,1,2,26,1,2,2,0,0,0,1872.576,1680.832,1460.48,1329.248,1259.936,1026.56,96.192,3.168,48,48,64.48,38.4,0
9816,1600,2,1,1,35,1,2,2,2,0,0,1518.016,1484.8,1576.832,1545.152,1533.28,1548.352,0,118.4,0,64,192,0,0
9817,1600,2,2,2,53,0,0,0,-1,-1,2,234.976,255.008,282.624,349.792,370.496,337.504,36.448,32.064,427.488,25.6,0,13.632,0
9818,5760,2,1,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9819,1600,1,2,1,41,0,0,0,0,0,0,1174.272,1473.312,1532.48,269.184,301.184,0,320,96.384,32,32,0,0,0
9820,640,2,3,2,26,0,0,0,0,0,0,441.728,466.496,508.576,522.56,528.544,542.208,41.6,50.016,32,19.2,22.4,64,0
9821,640,1,2,2,26,2,2,2,2,2,3,1153.92,1015.712,960.416,830.016,910.304,777.216,0,83.2,0,208,0,0,0
9822,640,2,2,1,23,1,2,2,2,2,3,255.328,278.4,317.024,307.168,461.504,604.32,32,48,0,160,160,28.8,0
9823,640,1,3,2,49,0,0,0,-1,0,-1,619.616,627.488,-12.512,621.216,391.136,67.52,38.4,5.12,652.608,11.104,67.52,415.872,0
9824,1600,2,3,1,48,-1,-1,-1,-1,-1,-1,12.48,12.48,12.48,12.48,12.48,12.48,12.48,12.48,12.48,12.48,12.48,0,1
9825,6720,1,2,1,46,-2,-2,-2,-2,-2,-2,0,58.496,24.48,0,0,0,58.496,24.48,0,0,0,0,0
9827,8960,2,1,2,28,1,-1,-1,0,-1,-1,0,162.304,155.904,137.088,138.304,316.384,162.304,156.8,0,138.304,316.384,1577.6,1
9828,6400,2,3,2,54,-2,-2,-2,-2,-2,-2,28.16,62.336,116.32,37.952,0,0,62.336,116.32,43.584,0,0,0,0
9829,3200,2,2,2,24,1,-1,-1,-2,-2,-1,0,21.44,0,0,0,4.8,21.44,0,0,0,4.8,15.264,1
9830,8000,1,1,2,56,-2,-2,-2,-2,-2,-2,24.864,-0.096,24.704,-0.256,-0.256,55.232,0,24.8,0,0,55.488,0,0
9831,7680,1,2,2,54,-1,-1,-1,0,-1,2,250.624,2062.24,373.76,129.92,572.896,510.752,2062.752,373.76,0,574.848,1.952,19.84,0
9832,2560,2,2,1,26,0,0,0,0,0,0,2412.96,2421.792,2312.416,1609.984,1596.096,1603.232,96,70.4,55.36,57.6,80,96,0
9834,960,2,3,1,41,-2,-2,-2,-2,-2,-2,0,588.576,240.032,358.912,458.656,0,588.576,240.032,358.912,460.384,0,0,0
9835,5760,2,1,2,42,-2,-2,-2,-2,-2,-2,5665.952,5784.896,116.704,50.976,39.296,32.192,256,116.896,1.024,0,32.192,0,0
9836,2560,2,1,2,32,0,0,0,0,2,2,1949.376,1998.24,2044.96,2174.176,2201.952,2256.832,80,80,163.2,67.2,96,96,0
9837,3520,2,2,1,46,-2,-1,0,0,0,0,47.84,2674.88,2633.376,2515.904,2509.76,2499.84,2763.744,91.072,88.16,90.816,89.856,87.68,0
9838,5760,2,2,1,30,0,0,0,0,-1,-1,1256.288,1313.728,818.88,186.144,435.936,-70.464,96,192,32,435.936,12.416,2464.032,0
9839,4800,2,2,1,29,2,2,2,2,2,2,3199.552,3317.184,3327.296,3368.704,3405.984,3491.456,217.6,112,144,96,147.2,80,1
9840,1600,2,2,1,52,0,0,0,0,0,0,492.064,547.872,570.624,593.024,615.456,660.8,64,41.6,32,32,64,0,0
9841,7360,2,2,2,23,-1,-1,2,2,-2,-1,33.6,70.496,64.16,0,0,24.96,70.496,0,0,0,24.96,0,1
9842,10880,1,1,1,41,-1,-1,-1,-1,-1,-1,19.968,77.792,19.04,38.176,807.52,187.776,77.792,19.04,38.176,807.52,187.776,76.384,1
9843,960,1,2,2,25,1,2,2,2,2,2,851.936,886.496,856.096,963.424,979.648,870.08,57.6,0,131.2,28.8,0,1309.6,1
9844,8640,2,2,1,45,0,0,0,0,0,0,546.368,900.384,1043.264,302.784,282.72,257.728,480,160,160,160,160,48,0
9845,1600,2,1,2,36,-1,-1,-1,-1,-1,-1,373.888,1444.32,1105.248,224,192,0,1444.32,1105.248,224,192,0,0,0
9846,4160,2,3,1,43,0,0,0,0,0,2,2368.64,2288.864,2123.84,1404.224,1314.016,934.88,160,96,80,131.2,0,160,0
9847,6400,2,1,2,27,-1,0,-1,0,0,0,1017.248,713.248,954.08,1134.144,266.272,662.976,706.912,955.232,9.056,44.384,641.824,1640.992,0
9848,11520,1,1,1,46,0,0,0,0,0,0,466.912,474.496,456,440.96,482.464,448.288,96.16,96.768,128.128,128.256,96.256,64.768,1
9849,16000,1,2,2,27,0,0,0,0,0,0,4208.608,4065.76,3915.776,3473.376,3004.992,2633.216,213.184,387.36,275.52,113.76,130.336,85.312,0
9850,3200,2,1,2,25,0,0,0,0,0,0,377.632,412.96,460.096,474.816,494.304,529.248,51.2,64,32,32,48,0,0
9851,8640,2,2,1,50,0,0,0,0,0,0,730.272,798.368,848.832,888.896,938.304,981.664,80,64,64,64,64,64,0
9852,3200,1,2,1,52,0,0,0,0,0,0,2056.128,677.696,3250.08,2626.784,2598.432,2493.696,70.752,2610.08,84,125.792,92.8,89.6,1
9853,640,2,2,2,25,0,0,0,0,0,0,574.4,554.56,593.92,464.288,575.104,491.264,64,64,32,192,32,96,0
9854,1600,2,2,1,45,0,0,0,0,0,0,1530.336,1550.976,1630.56,1594.016,1577.28,1619.296,100.608,124.096,96,80,64,57.184,0
9855,6400,2,2,2,32,-1,-1,-1,-1,-1,-1,68.704,37.536,29.184,36.48,9.376,0,37.536,29.184,36.48,9.376,0,9.856,0
9856,5440,1,1,1,44,1,2,0,0,0,0,2718.304,2519.168,2188.384,1648.352,1086.048,1098.56,64,64,97.824,64,160,64,1
9857,640,2,1,2,28,2,0,-1,0,0,0,593.28,631.232,274.048,632.8,636.096,636.736,64,274.176,608,25.6,32,640,1
9858,2240,1,3,1,50,2,3,2,2,2,0,1816.992,1770.464,1693.664,973.824,529.472,535.104,0.064,0.096,70.848,0,19.2,25.6,1
9859,8320,2,1,2,38,-1,-1,-2,-2,-2,-2,8.064,0,0,0,0,0,0,0,0,0,0,0,0
9860,6400,2,1,1,28,-1,-1,-2,-2,-2,-2,56.32,0,0,0,0,0,0,0,0,0,0,0,0
9861,6080,2,1,2,25,0,0,0,0,0,0,3399.136,3325.504,3394.624,3060.64,2872.384,2938.72,240,512.864,288,93.408,103.04,704,0
9862,7040,1,3,1,58,0,0,0,-2,-2,-1,723.168,764,0,0,0,1692.288,60,0,0,0,1692.288,3381.12,0
9863,5440,2,3,2,30,0,0,2,0,0,0,1244.896,1215.328,1186.208,1214.72,1241.472,1256.544,164.608,0,48.256,51.2,40.448,44.512,0
9864,9280,2,1,2,47,0,0,0,0,0,0,9022.4,8438.72,8409.152,8143.84,7905.92,7049.536,380.8,352,252.8,289.6,220.8,192,0
9865,1920,2,1,2,25,0,0,0,0,0,0,1007.776,1044.288,969.984,735.968,751.488,782.016,64,64,32,32.16,48,64,0
9866,3200,2,3,1,50,0,0,0,0,0,2,1181.6,1226.368,1269.76,1333.984,1395.424,1399.648,64,64,85.76,83.2,32,168.352,1
9867,4160,2,3,1,44,-1,2,2,-1,0,-1,20.224,10.112,0,20.224,10.112,10.112,0,0,30.336,0,10.112,10.112,0
9868,11520,1,1,1,40,-2,-2,-2,-2,-2,-1,36.032,110.368,101.376,47.008,58.656,46.368,110.56,101.376,47.008,58.656,46.368,0,0
9869,960,2,2,1,38,3,2,0,0,0,-1,108.128,54.88,37.44,24.96,12.48,4.8,0,35.2,0,0,4.8,24.96,0
9870,640,1,3,2,28,-1,0,0,0,0,0,515.904,537.184,462.688,471.776,523.232,548.032,64,64,64,64,64,64,1
9871,3520,2,1,2,37,2,2,2,2,2,2,19.2,19.2,19.2,19.2,19.2,19.2,0,0,0,0,0,0,1
9872,4160,2,2,2,43,0,0,0,0,0,0,2793.248,2618.176,1320.576,1018.752,1073.888,332.48,160,64,64,64,64,64,0
9873,1600,2,2,2,23,0,0,0,0,0,0,1568.832,1567.456,1229.344,865.216,840.128,843.264,55.936,45.056,32,32,32,32,0
9874,3520,1,2,1,48,0,0,0,0,0,0,3448.544,3473.952,3484.64,2502.208,2444.32,2459.456,182.4,160,86.4,92.832,96,96,0
9875,2560,2,1,2,25,0,0,0,0,0,0,2506.464,2538.304,2441.28,1887.584,1854.304,1858.464,96,78.528,65.888,67.2,68.768,62.592,0
9876,4800,2,2,1,34,-2,-2,-2,-2,-2,-2,10.112,57.632,36.448,71.872,173.92,14.912,57.632,36.448,71.872,173.92,14.912,10.112,0
9877,2560,2,2,1,29,1,2,2,0,0,0,1802.88,1824.704,1762.592,1771.2,1788.992,1841.216,83.2,0,70.4,64.896,96,70.4,0
9878,10240,1,1,2,35,0,0,0,0,0,0,5264.352,5689.888,4973.472,5328.224,5469.76,5483.488,480,1088,384,160,2592,131.2,0
9879,5440,2,1,2,35,-1,-1,-1,-1,-1,0,28.704,27.552,119.968,47.584,62.048,18.816,27.552,120.352,47.84,62.048,0,339.616,0
9880,1920,2,1,2,26,0,0,0,0,0,0,1328.8,1085.024,880.544,880.192,899.68,922.08,58.08,56.32,35.2,33.664,38.4,35.2,0
9881,5760,1,1,2,23,2,2,2,2,2,2,5026.368,5058.816,5327.744,5391.584,5525.184,5504.864,160,401.664,198.4,224,73.728,197.76,1
9882,15040,1,2,2,29,0,0,0,0,0,0,1895.52,1506.912,1116.832,1086.496,1094.016,1134.208,99.392,160.544,96.224,64.032,66.976,322.432,0
9883,2240,2,3,1,47,1,-2,-1,2,0,0,990.4,1058.784,1373.92,907.072,872.928,927.232,99.424,1546.336,0,64.032,96,96.096,0
9884,8960,2,2,1,41,0,0,0,0,0,0,1295.456,1361.216,1425.952,1454.4,1494.88,1524.544,86.976,87.712,52.16,64,54.56,50.304,0
9885,6720,2,1,2,26,-1,-1,-1,-2,-1,-1,7.392,51.456,0,0,9.984,0,51.968,0,0,9.984,0,0,0
9886,9600,1,1,2,30,0,0,0,0,-1,-1,5930.464,942.272,694.048,400,400,400,48,160,112,400,400,400,0
9887,4480,2,2,1,42,0,0,0,0,0,0,5071.84,5141.792,4614.208,4633.664,4713.952,4806.624,176.96,211.2,163.2,174.72,174.72,163.2,0
9888,14400,1,1,1,41,-1,-1,-1,-1,-1,-1,2266.4,551.552,277.76,3623.456,189.024,0,573.216,296.896,3675.68,205.152,0,0,0
9889,5120,2,2,1,38,0,0,0,0,2,2,3370.016,3488.96,3511.392,3726.464,3663.392,3900.32,173.312,128.064,274.08,0,304.064,0,0
9890,1600,2,3,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9891,1600,1,1,2,42,-1,-1,0,0,0,0,408.032,629.12,469.088,478.432,454.24,463.072,725.12,41.6,16.608,16.576,16.48,16.896,0
9892,1600,1,2,1,32,0,0,0,0,0,0,1621.408,1566.144,890.752,1291.072,1237.376,640.512,51.616,47.488,117.6,22.336,32,22.592,0
9893,4800,2,1,2,25,0,0,2,2,2,2,4157.152,4480.416,4392.928,4603.136,4703.552,4793.76,390.4,32,332.8,179.2,172.8,160,1
9894,2880,1,1,1,53,0,0,0,0,0,0,753.632,755.424,708.224,2022.528,621.184,579.168,76.8,50.624,24.64,54.272,26.24,16.64,0
9895,8640,2,2,1,42,0,0,0,0,0,0,7207.84,6768.544,5299.456,7145.344,7058.624,6978.88,320,3776,3625.6,288,256,320,0
9896,2240,1,1,2,36,0,0,0,0,0,0,2088.8,2195.04,2173.312,1816.512,1612.64,1350.848,160,96,96,96,224,224,0
9897,11520,1,2,2,33,-1,-1,-1,0,-1,-1,306.624,67.808,337.568,141.088,82.144,199.488,68.448,338.56,3.52,82.496,200.48,0,0
9898,6400,2,2,1,34,1,-1,-1,-1,0,0,80,314.048,0,140.128,54.368,0,314.048,0,140.128,0,0,0,1
9899,8000,2,1,1,42,0,0,-1,-1,0,-1,7980.992,8204.8,435.2,104.768,78.272,854.72,364.8,435.2,104.768,0,854.72,384,0
9900,11520,2,2,2,34,0,0,0,0,0,0,6571.616,6634.08,6760.896,6880.64,7000.672,7109.504,256,256,256,248.512,249.696,255.072,0
9901,640,2,2,1,39,1,2,0,0,0,0,626.08,606.976,627.584,518.816,537.984,588.224,0,41.6,22.944,32,64,32,0
9902,8000,2,1,2,28,2,2,2,0,0,0,684.928,1560.768,918.56,1024.544,609.664,315.104,918.56,0,128,96,48,32,1
9903,1920,2,2,2,25,2,2,4,4,3,2,19.2,19.2,19.2,19.2,9.6,4.8,0,0,0,0,0,18.752,1
9904,6400,1,2,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9905,960,2,3,2,38,0,0,0,0,0,0,817.472,922.24,913.216,902.656,938.432,944.256,118.4,22.976,48,48,96,395.424,1
9906,16000,2,1,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9907,8960,2,3,1,45,0,0,0,0,0,0,1613.28,1905.216,2164.544,1260.672,835.072,1091.328,320,320,1165.824,0,320,914.56,0
9908,6400,2,2,1,42,-1,-1,-1,-1,-1,-1,40.352,0,80.672,221.888,72.16,96.672,0,80.672,221.92,72.16,96.672,0,0
9909,11520,2,2,1,35,1,-2,-2,-1,-1,-1,0,0,0,115.264,38.304,0,0,0,115.264,38.304,0,15.168,0
9910,1600,2,3,2,44,2,2,2,2,2,0,1347.68,1317.248,1397.056,1428.608,1401.536,1437.184,0,112,64,0,64,64,1
9911,1920,1,2,2,30,0,0,0,0,0,0,1825.312,1864.576,1906.176,1961.536,946.784,872.544,68.736,73.696,85.408,33.024,32,41.6,0
9912,3520,1,2,1,42,-2,-2,-2,-2,-2,-1,3217.088,2886.432,2490.144,2055.872,2103.872,1846.88,117.696,62.336,41.12,48,1938.848,51.84,0
9913,6400,2,3,1,44,0,0,0,0,0,0,1112.32,1211.872,1276.128,1374.272,1476.512,1481.76,128,96,128,128,96,96,0
9914,2240,2,2,2,39,2,0,0,0,0,0,2163.424,2227.936,2272.96,962.784,951.744,934.112,118.4,118.4,41.6,41.6,35.2,38.4,0
9916,640,2,1,2,24,-1,-1,-2,-2,-2,-2,12.128,0,0,0,0,0,0,0,0,0,0,0,0
9917,7040,2,1,2,27,-2,-2,-1,0,0,0,137.248,148.384,40.064,258.208,579.744,741.632,32.992,98.464,240,321.536,480.32,288,0
9918,5760,1,2,1,40,1,2,0,0,0,0,5522.688,5363.904,4162.656,2060.736,1992.864,1862.912,32,129.664,73.376,73.44,76.8,67.52,0
9919,3200,1,2,1,53,2,0,0,0,0,0,1395.552,1453.28,1505.696,1527.904,1550.688,1585.92,80,76.8,59.04,76.8,80,0,1
9920,6400,2,1,1,41,-1,-1,-1,-1,0,0,204.864,166.048,76.608,499.584,16.8,0,166.048,76.608,500.736,0,0,0,0
9921,6400,1,3,2,34,1,2,2,3,2,2,4442.848,4547.872,6200.864,6055.2,6153.728,6038.24,224.032,1795.2,0.16,232.608,0.896,186.496,0
9922,12800,2,1,1,38,-2,-2,-2,-2,-2,-2,3.936,3.936,3.936,0,11.168,0,3.936,3.936,0,11.168,0,0,0
9923,1920,1,1,1,38,2,2,2,0,0,0,1897.92,1935.424,1879.936,1580,1229.856,1228.096,86.4,0,67.2,51.2,51.2,51.2,0
9924,1920,1,2,2,22,0,0,0,0,0,0,1906.4,1663.712,1133.92,616.384,617.12,626.08,65.632,52.896,21.76,22.4,22.4,22.176,0
9925,6720,2,2,1,37,-2,-2,-2,-2,-2,-2,35.008,42.72,97.792,6.816,26.4,39.68,42.72,97.792,6.816,26.4,39.68,182.176,0
9926,6400,1,1,1,32,0,0,0,0,0,0,964.608,1044.768,1037.6,1044,309.984,176.832,96,32,32,12.8,32,24.064,0
9927,1600,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,92.8,0,0,0,0,92.8,0,0,0
9928,9600,2,1,2,38,-1,-1,-1,2,-1,2,95.488,-1.472,4.928,4.928,52.032,31.232,0,6.4,0,52.032,0,0,1
9929,16320,2,1,1,48,-1,-1,-1,-1,-1,-1,309.952,611.872,316.512,275.2,107.68,192.352,611.872,317.504,275.2,107.68,192.352,105.632,0
9930,5120,2,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9931,1600,2,2,1,36,-2,-2,-2,-2,-1,-1,111.264,61.088,55.232,31.712,184.864,190.976,61.088,55.232,31.712,185.024,190.976,65.44,0
9932,7040,2,1,2,32,-2,-2,-2,-2,-2,-2,682.624,891.008,1064.32,292.544,501.984,292.736,914.144,1100.576,294.496,504.48,294.208,362.144,0
9933,640,1,2,2,22,1,3,2,2,0,0,217.344,209.28,232.896,224.416,236.736,280.8,0,32,0,16,48,0,1
9934,13120,1,1,2,31,-1,-1,-1,0,0,-1,133.824,0,131.84,131.84,0,98.752,0,131.84,0,0,98.752,138.24,1
9935,1600,2,2,1,25,-1,0,0,0,0,0,1367.232,1378.304,1119.488,962.88,762.24,576.384,126.112,45.824,32,64,65.152,12.928,1
